76902680,-0.0955,-0.556,-0.9386,-0.4806,-1.0052,-0.7064,2.7814,-13.3202,-46.5447
76902690,-0.1165,-0.6054,-0.9436,-0.4504,-1.0285,-0.6687,2.3298,-13.0499,-46.646
76902700,-0.144,-0.6528,-0.9317,-0.4722,-1.0914,-0.6889,1.8663,-12.8059,-46.7344
76902710,-0.1867,-0.6925,-0.9267,-0.5392,-1.1249,-0.7418,1.3724,-12.561,-46.8179
76902719,-0.2318,-0.7258,-0.9316,-0.6169,-1.0846,-0.8072,0.8586,-12.2896,-46.9021
76902729,-0.2783,-0.7401,-0.9395,-0.6634,-1.0428,-0.8718,0.3602,-11.9824,-46.988
76902739,-0.3014,-0.7445,-0.9554,-0.6324,-1.0138,-0.9007,0.3602,-11.9824,-46.988
76902749,-0.2929,-0.7437,-0.9874,-0.5381,-0.9603,-0.9133,-0.5633,-11.3261,-47.1485
76902759,-0.2817,-0.7354,-1.0166,-0.5381,-0.9603,-0.9133,-0.5633,-11.3261,-47.1485
76902768,-0.2843,-0.7107,-1.0292,-0.4057,-0.8589,-0.9267,-0.5633,-11.3261,-47.1485
76902778,-0.2891,-0.689,-1.024,-0.2417,-0.7871,-0.9294,-1.3846,-10.8374,-47.2463
76902788,-0.2786,-0.67,-1.0106,-0.0774,-0.7529,-0.9331,-1.7308,-10.7105,-47.2638
76902798,-0.2728,-0.6467,-0.98,0.0597,-0.7365,-0.9498,-2.0561,-10.6736,-47.2591
76902808,-0.272,-0.6221,-0.9348,0.1522,-0.7482,-0.9842,-2.3689,-10.7145,-47.2352
76902818,-0.2727,-0.6075,-0.8844,0.181,-0.7543,-1.0067,-2.6804,-10.812,-47.1963
76902827,-0.2704,-0.5905,-0.8372,0.1587,-0.7732,-0.9928,-2.991,-10.9364,-47.149
76902837,-0.2596,-0.5607,-0.7977,0.1551,-0.7931,-0.9374,-3.3076,-11.0589,-47.0992
76902847,-0.2446,-0.539,-0.7738,0.1604,-0.8317,-0.9066,-3.3076,-11.0589,-47.0992
76902857,-0.2417,-0.5138,-0.7602,0.1758,-0.8716,-0.9066,-3.9907,-11.2991,-46.9892
76902866,-0.2562,-0.4928,-0.7545,0.1758,-0.8716,-0.9066,-3.9907,-11.2991,-46.9892
76902876,-0.2729,-0.4817,-0.7528,0.1925,-0.924,-0.9176,-4.3618,-11.4306,-46.9243
76902886,-0.2957,-0.4725,-0.7445,0.1923,-1.0243,-0.9527,-4.753,-11.5757,-46.8507
76902896,-0.3153,-0.4543,-0.7389,0.1416,-1.1741,-1.0531,-5.1883,-11.7265,-46.7669
76902906,-0.3285,-0.4283,-0.7539,0.2525,-1.6697,-1.0141,-5.6807,-11.8695,-46.6735
76902916,-0.3894,-0.1788,-0.8806,0.3373,-1.552,-0.8968,-6.3574,-12.0439,-46.5414
76902926,-0.1885,-0.4683,-0.8786,0.3246,-1.278,-0.8956,-7.1059,-12.2792,-46.3714
76902935,-0.2154,-0.5143,-0.8228,0.1754,-1.088,-0.8871,-7.6887,-12.5245,-46.2125
76902945,-0.1645,-0.4446,-0.852,0.0198,-1.0103,-0.7723,-8.1813,-12.7189,-46.0746
76902955,-0.1896,-0.3294,-0.8141,0.094,-0.9651,-0.5931,-8.6178,-12.8236,-45.9659
76902965,-0.1637,-0.3365,-0.8724,0.094,-0.9651,-0.5931,-8.6178,-12.8236,-45.9659
76902975,-0.1183,-0.4318,-0.924,0.3067,-0.91,-0.5105,-9.0598,-12.9214,-45.8534
76902985,-0.1323,-0.4765,-0.9548,0.4563,-0.9021,-0.4966,-9.0598,-12.9214,-45.8534
76902995,-0.1638,-0.4681,-0.9146,0.4211,-0.875,-0.5,-9.9013,-13.3754,-45.5482
76903004,-0.1877,-0.4619,-0.8378,0.2112,-0.8422,-0.5328,-10.3036,-13.6553,-45.3756
76903015,-0.1761,-0.4845,-0.7541,-0.107,-0.8319,-0.5885,-10.6846,-13.856,-45.2264
76903024,-0.1699,-0.5219,-0.6991,-0.3736,-0.8612,-0.6411,-11.0457,-13.9191,-45.1201
76903033,-0.1676,-0.5402,-0.7148,-0.5498,-0.8231,-0.6793,-11.4085,-13.8497,-45.0512
76903043,-0.1808,-0.5403,-0.7593,-0.7154,-0.613,-0.6093,-11.7593,-13.6928,-45.0089
76903053,-0.1755,-0.5336,-0.7977,-0.7326,-0.4,-0.5119,-12.0348,-13.4568,-45.0073
76903064,-0.1561,-0.5453,-0.8212,-0.637,-0.1172,-0.4386,-12.2246,-13.1722,-45.0403
76903073,-0.1142,-0.5435,-0.8098,-0.637,-0.1172,-0.4386,-12.2246,-13.1722,-45.0403
76903083,-0.1645,-0.5335,-0.8305,-0.5527,-0.0759,-0.3577,-12.2246,-13.1722,-45.0403
76903092,-0.2063,-0.5541,-0.8297,-0.4462,-0.1296,-0.2779,-12.2292,-12.6766,-45.181
76903102,-0.2754,-0.6052,-0.8168,-0.3483,-0.19,-0.3035,-12.2866,-12.4924,-45.2168
76903113,-0.3577,-0.6478,-0.7989,-0.2707,-0.2094,-0.3487,-12.374,-12.3568,-45.2302
76903122,-0.4234,-0.6678,-0.7975,-0.2585,-0.0542,-0.3865,-12.4751,-12.2699,-45.2261
76903132,-0.4507,-0.6533,-0.7417,-0.3451,0.1325,-0.4034,-12.6242,-12.2726,-45.1839
76903141,-0.4503,-0.6326,-0.6937,-0.4495,0.2142,-0.368,-12.5668,-12.179,-45.2252
76903151,-0.4354,-0.6368,-0.666,-0.3605,0.1627,-0.3309,-12.4614,-12.029,-45.2945
76903161,-0.4464,-0.6469,-0.6728,0.0221,-0.0511,-0.3205,-12.3669,-11.884,-45.3586
76903172,-0.5038,-0.6754,-0.8154,0.4824,-0.1776,-0.2711,-12.3682,-11.8915,-45.3563
76903181,-0.5276,-0.7117,-0.8876,0.4824,-0.1776,-0.2711,-12.3682,-11.8915,-45.3563
76903190,-0.5285,-0.6918,-0.9181,0.9318,-0.5856,-0.1857,-12.3682,-11.8915,-45.3563
76903200,-0.5952,-0.6817,-0.9489,1.2096,-0.8078,-0.1222,-12.6877,-12.5565,-45.088
76903212,-0.6112,-0.6703,-0.8291,1.1735,-0.953,-0.0276,-13.0834,-13.148,-44.8055
76903220,-0.6061,-0.6373,-0.7039,0.9841,-1.1184,0.0949,-13.5575,-13.7448,-44.4843
76903229,-0.5953,-0.6742,-0.5967,0.7771,-1.2568,0.144,-14.124,-14.2403,-44.1509
76903239,-0.6263,-0.6949,-0.5611,0.5701,-1.2579,0.0769,-14.7706,-14.6225,-43.8131
76903249,-0.6989,-0.6782,-0.5129,0.4103,-1.1048,-0.0358,-15.425,-14.9081,-43.4902
76903261,-0.7621,-0.6462,-0.4924,0.1864,-0.8938,-0.2031,-16.0031,-15.1287,-43.2041
76903269,-0.8372,-0.635,-0.5091,-0.1393,-0.728,-0.4781,-16.4577,-15.2821,-42.9788
76903279,-0.8894,-0.6112,-0.4764,-0.1393,-0.728,-0.4781,-16.4577,-15.2821,-42.9788
76903288,-0.9263,-0.5789,-0.4432,-0.3796,-0.7184,-0.929,-16.4577,-15.2821,-42.9788
76903298,-1.0255,-0.5153,-0.4648,-0.4658,-0.6802,-1.1527,-17.0153,-15.3445,-42.7388
76903308,-0.8559,-0.6009,-0.5285,-0.4262,-0.7468,-1.3395,-17.1938,-15.3515,-42.6647
76903318,-0.9033,-0.6368,-0.5933,-0.2103,-0.8762,-1.3836,-17.1938,-15.3515,-42.6647
76903328,-0.8114,-0.5963,-0.7012,0.083,-1.0072,-1.4104,-17.5436,-15.5432,-42.4524
76903337,-0.7541,-0.5618,-0.7621,0.4637,-1.1645,-1.3487,-17.7877,-15.8241,-42.2465
76903347,-0.7174,-0.5062,-0.8241,0.9449,-1.2654,-1.2272,-18.1012,-16.2643,-41.9451
76903357,-0.5982,-0.459,-0.894,1.3434,-1.3251,-1.2117,-18.476,-16.8952,-41.5303
76903367,-0.5218,-0.4644,-0.908,1.6702,-1.3447,-1.0038,-18.8681,-17.7109,-41.0109
76903377,-0.5433,-0.4587,-0.8511,1.6211,-1.1931,-0.8344,-19.2893,-18.6438,-40.3969
76903386,-0.4128,-0.4762,-0.766,1.6211,-1.1931,-0.8344,-19.2893,-18.6438,-40.3969
76903396,-0.4355,-0.5293,-0.5987,1.3576,-1.0503,-0.7627,-19.2893,-18.6438,-40.3969
76903406,-0.4654,-0.5662,-0.4521,1.1778,-0.7977,-0.662,-20.0083,-20.3477,-39.2073
76903416,-0.3291,-0.6391,-0.4058,0.8634,-0.9188,-0.7171,-20.2508,-21.0256,-38.7221
76903426,-0.3918,-0.7403,-0.3457,0.6063,-1.1786,-0.5366,-20.4764,-21.5856,-38.293
76903436,-0.3149,-0.786,-0.3413,0.2511,-1.2474,-0.2317,-20.4764,-21.5856,-38.293
76903445,-0.1135,-0.8139,-0.3936,-0.2467,-1.4116,0.0449,-21.2877,-22.232,-37.472
76903455,-0.1159,-0.8062,-0.3774,-0.6373,-1.4295,0.3513,-21.8661,-22.1986,-37.1574
76903465,-0.0889,-0.7336,-0.3766,-0.9941,-1.5827,0.5106,-22.5346,-21.926,-36.9191
76903475,-0.0681,-0.6908,-0.4622,-1.2913,-1.6733,0.5361,-23.2884,-21.4556,-36.7271
76903485,-0.138,-0.6869,-0.4915,-1.2913,-1.6733,0.5361,-23.2884,-21.4556,-36.7271
76903495,-0.1856,-0.6788,-0.4956,-1.6007,-1.5452,0.5017,-24.1013,-20.8467,-36.5529
76903504,-0.2223,-0.6335,-0.5289,-1.892,-1.103,0.4225,-24.8729,-20.1222,-36.4419
76903514,-0.2759,-0.6182,-0.5392,-2.0906,-0.5561,0.2752,-25.4851,-19.2937,-36.467
76903524,-0.3439,-0.6156,-0.5882,-2.1558,-0.1221,0.0616,-25.8528,-18.4076,-36.6656
76903534,-0.3822,-0.5779,-0.6446,-2.0484,0.1472,-0.1746,-25.9947,-17.5305,-36.9937
76903544,-0.3896,-0.5652,-0.7111,-1.7721,0.2269,-0.3642,-25.9681,-16.7368,-37.378
76903553,-0.3718,-0.5845,-0.7701,-1.4499,0.2121,-0.5013,-25.9681,-16.7368,-37.378
76903563,-0.3308,-0.5991,-0.8017,-1.1968,0.237,-0.5676,-25.7182,-15.605,-38.0347
76903573,-0.2973,-0.5873,-0.756,-1.1122,0.3842,-0.5879,-25.5654,-15.2545,-38.2791
76903583,-0.2566,-0.5887,-0.6742,-1.2012,0.5548,-0.5765,-25.3653,-14.962,-38.5268
76903593,-0.1991,-0.6132,-0.5678,-1.2012,0.5548,-0.5765,-25.3653,-14.962,-38.5268
76903602,-0.1772,-0.6468,-0.505,-1.3404,0.3696,-0.538,-25.3653,-14.962,-38.5268
76903612,-0.1615,-0.6199,-0.5308,-1.5668,0.0606,-0.5418,-24.8482,-14.2568,-39.1265
76903622,-0.1635,-0.5804,-0.5772,-1.6571,-0.3885,-0.5629,-24.7419,-13.7698,-39.3676
76903632,-0.1844,-0.5586,-0.6785,-1.8527,-1.051,-0.4868,-24.8125,-13.2299,-39.508
76903642,-0.2261,-0.537,-0.788,-2.4879,-1.8015,-0.2875,-25.1485,-12.6259,-39.4932
76903651,-0.2618,-0.4627,-0.8184,-3.2099,-1.9749,-0.1733,-25.8271,-11.7458,-39.3265
76903661,-0.2458,-0.4597,-0.693,-3.5896,-1.0235,-0.3877,-26.6921,-10.5249,-39.0939
76903671,-0.2335,-0.4857,-0.525,-3.3001,0.2585,-0.7346,-26.6921,-10.5249,-39.0939
76903681,-0.392,-0.561,-0.7481,-2.6976,0.8951,-0.8285,-27.2453,-7.8975,-39.3306
76903692,-0.4519,-0.5961,-0.8882,-1.782,0.7771,-0.7769,-26.8825,-6.9197,-39.7621
76903701,-0.4182,-0.6059,-1.0303,-1.782,0.7771,-0.7769,-26.8825,-6.9197,-39.7621
76903710,-0.3577,-0.5864,-1.166,-0.7756,0.68,-0.7218,-26.8825,-6.9197,-39.7621
76903720,-0.3299,-0.5492,-1.0625,0.0842,0.9043,-0.7019,-26.1979,-6.0656,-40.3541
76903730,-0.3153,-0.4967,-0.9309,0.5816,1.0534,-0.6789,-25.823,-6.2274,-40.5705
76903740,-0.287,-0.4711,-0.8812,0.7885,0.9407,-0.5892,-25.3601,-6.6425,-40.7961
76903750,-0.2603,-0.504,-0.8771,0.9003,0.8411,-0.4453,-24.9203,-7.1561,-40.9798
76903759,-0.2542,-0.5605,-0.8449,1.0135,0.8652,-0.3329,-24.5413,-7.686,-41.1124
76903769,-0.269,-0.5937,-0.8367,0.8214,1.1049,-0.2933,-24.1689,-8.2329,-41.2269
76903779,-0.2795,-0.6244,-0.8373,0.7887,1.2499,-0.258,-24.1689,-8.2329,-41.2269
76903789,-0.2925,-0.6926,-0.7829,0.7751,1.1291,-0.3824,-23.1671,-9.1516,-41.6066
76903799,-0.3071,-0.6941,-0.8475,0.7751,1.1291,-0.3824,-23.1671,-9.1516,-41.6066
76903808,-0.3253,-0.6947,-0.7596,0.676,1.0958,-0.6436,-23.1671,-9.1516,-41.6066
76903819,-0.3368,-0.6821,-0.7307,0.4605,1.0804,-0.8161,-22.134,-10.0748,-41.9543
76903828,-0.3045,-0.6276,-0.7009,0.0325,1.4373,-0.6068,-21.5985,-10.5101,-42.1262
76903838,-0.2981,-0.4724,-0.6228,-0.5236,1.6229,-0.3213,-20.9529,-10.7542,-42.3898
76903848,-0.2592,-0.3732,-0.7058,-1.0036,1.4435,-0.1123,-20.203,-10.6728,-42.7727
76903857,-0.1928,-0.5171,-0.7708,-1.1464,1.3405,0.1493,-19.5331,-10.3015,-43.1731
76903867,-0.1839,-0.5668,-0.7494,-0.878,1.293,0.4306,-18.9412,-9.7605,-43.5608
76903877,-0.1343,-0.5875,-0.7659,-0.4116,1.2788,0.6856,-18.4043,-9.241,-43.9029
76903887,-0.0799,-0.6457,-0.8246,0.0742,1.219,0.7442,-17.8953,-8.8734,-44.1882
76903897,-0.0871,-0.7274,-0.8474,0.4142,0.9348,0.4695,-17.4142,-8.7194,-44.4105
76903907,-0.1759,-0.8172,-0.8587,0.5307,0.581,-0.0472,-17.4142,-8.7194,-44.4105
76903917,-0.2749,-0.8631,-0.8965,0.5307,0.581,-0.0472,-17.4142,-8.7194,-44.4105
76903926,-0.3253,-0.8536,-0.8708,0.343,0.8165,-0.4558,-16.7557,-9.0321,-44.6009
76903936,-0.3289,-0.7879,-0.749,-0.1497,1.0626,-0.5545,-16.4105,-9.3085,-44.6724
76903947,-0.2906,-0.659,-0.6883,-0.5568,1.2276,-0.4931,-15.9026,-9.4067,-44.8352
76903956,-0.2531,-0.535,-0.7413,-0.7758,1.1545,-0.3706,-15.3184,-9.2754,-45.0654
76903966,-0.1913,-0.5139,-0.8338,-0.7895,0.8895,-0.2438,-14.7312,-8.9891,-45.3185
76903975,-0.1354,-0.5972,-0.8288,-0.8369,0.5185,-0.2769,-14.2833,-8.6505,-45.5273
76903985,-0.1945,-0.6063,-0.8388,-0.9255,0.017,-0.2596,-13.9935,-8.2925,-45.6836
76903997,-0.2607,-0.6257,-0.8574,-0.9425,-0.2361,0.352,-13.9434,-7.8948,-45.7693
76904005,-0.2526,-0.7212,-0.8302,-0.9425,-0.2361,0.352,-13.9434,-7.8948,-45.7693
76904014,0.0751,-0.7101,-0.7464,-0.7914,0.3494,0.5471,-14.1063,-7.4102,-45.8004
76904024,-0.2423,-0.4404,-0.6409,-0.355,1.0471,0.1802,-14.1008,-6.9118,-45.88
76904034,-0.4243,-0.4297,-0.7851,0.1131,1.6583,0.0122,-14.1008,-6.9118,-45.88
76904044,-0.3228,-0.5324,-0.8571,0.4957,1.8226,0.0575,-13.0194,-6.6448,-46.2376
76904054,-0.2596,-0.6428,-0.9077,0.6078,1.8218,0.1886,-12.1591,-6.854,-46.4409
76904065,-0.147,-0.647,-0.812,0.3238,1.7593,0.334,-11.2981,-7.1446,-46.6142
76904073,-0.1365,-0.5622,-0.6728,-0.1233,1.9325,0.3444,-10.4754,-7.3302,-46.7772
76904083,-0.276,-0.5379,-0.4251,-0.166,0.9621,0.3523,-9.5812,-7.2873,-46.9752
76904093,-0.4422,-0.5655,-0.6825,-0.2139,-0.2653,0.563,-8.99,-7.1684,-47.1102
76904103,-0.3241,-0.6644,-1.0762,-0.4472,-0.7862,0.796,-9.0744,-7.0304,-47.1148
76904113,-0.1602,-0.5079,-0.8025,-0.4472,-0.7862,0.796,-9.0744,-7.0304,-47.1148
76904122,-0.0237,-0.5176,-0.6696,-0.7951,-0.4647,1.0325,-9.0744,-7.0304,-47.1148
76904132,-0.0203,-0.5829,-0.6239,-1.1426,-0.0504,1.3091,-9.9554,-6.3129,-47.0384
76904142,-0.1075,-0.6753,-0.7644,-1.3959,0.2983,1.5552,-10.1484,-5.646,-47.0819
76904152,-0.183,-0.6794,-0.946,-1.3893,0.8743,1.6025,-10.1484,-5.646,-47.0819
76904162,-0.2422,-0.4839,-1.0994,-1.1382,1.719,1.5555,-9.9352,-3.9131,-47.3028
76904171,-0.2701,-0.3645,-1.0803,-0.7234,2.3009,1.3908,-9.2705,-3.135,-47.4953
76904181,-0.289,-0.4807,-1.068,-0.2104,2.4376,1.0625,-8.239,-2.5721,-47.7187
76904191,-0.2876,-0.5617,-1.0388,0.2176,2.0855,0.7955,-7.0586,-2.3056,-47.9211
76904201,-0.2809,-0.5681,-0.9817,0.3341,1.3162,0.5976,-5.9782,-2.3163,-48.0674
76904211,-0.2714,-0.5905,-0.9117,0.19,0.5232,0.46,-5.2547,-2.4536,-48.145
76904221,-0.2883,-0.551,-0.7857,0.19,0.5232,0.46,-5.2547,-2.4536,-48.145
76904230,-0.245,-0.503,-0.7136,-0.0052,-0.1573,0.4293,-5.2547,-2.4536,-48.145
76904240,-0.1211,-0.5121,-0.6977,-0.2073,-0.5201,0.3628,-5.0041,-2.5591,-48.1662
76904250,-0.0798,-0.5018,-0.7224,-0.2472,-0.6457,0.3615,-5.2973,-2.4584,-48.1401
76904260,-0.0665,-0.4435,-0.806,0.3646,-0.8646,0.6954,-5.6841,-2.3085,-48.1034
76904269,0.2606,-0.3685,-1.071,1.0798,-0.7698,0.6566,-6.1545,-2.3639,-48.0428
76904279,-0.0286,-0.4269,-1.2733,1.107,-0.3766,0.6285,-6.6646,-2.8047,-47.9509
76904289,-0.095,-0.439,-1.1966,0.5207,0.1338,0.5064,-6.9779,-3.3596,-47.8706
76904299,-0.143,-0.5517,-0.888,-0.0794,0.4087,0.3821,-7.0479,-3.6813,-47.8367
76904309,-0.2041,-0.5518,-0.6728,-0.334,0.5473,0.3199,-6.9242,-3.6857,-47.8544
76904319,-0.169,-0.5561,-0.653,-0.334,0.5473,0.3199,-6.9242,-3.6857,-47.8544
76904328,-0.1344,-0.54,-0.7577,-0.2653,0.543,0.33,-6.7225,-3.5138,-47.8961
76904338,-0.1476,-0.4924,-0.8851,-0.2191,0.4084,0.3595,-6.4955,-3.3443,-47.9395
76904348,-0.1712,-0.4791,-0.9028,-0.3268,0.191,0.4235,-6.3165,-3.2104,-47.9726
76904358,-0.1265,-0.4857,-0.8289,-0.5818,0.0975,0.5393,-6.2565,-3.0377,-47.9917
76904368,-0.1152,-0.4385,-0.7993,-1.2415,0.1449,0.9547,-6.2565,-3.0377,-47.9917
76904377,-0.083,-0.4299,-0.7331,-1.901,0.3352,1.1029,-6.2724,-2.1616,-48.0371
76904387,0.0582,-0.4436,-0.4916,-1.8114,0.6587,0.7047,-6.1803,-1.1585,-48.0836
76904397,-0.2527,-0.316,-0.7264,-1.3165,0.4884,0.3426,-5.9395,-0.1407,-48.1277
76904407,-0.2955,-0.4263,-0.9234,-0.4739,-0.027,0.1148,-5.687,0.6491,-48.154
76904417,-0.2192,-0.5497,-1.1505,0.0384,-0.4713,0.0362,-5.6826,1.0114,-48.1483
76904427,-0.1988,-0.4305,-1.2343,0.0384,-0.4713,0.0362,-5.6826,1.0114,-48.1483
76904436,-0.207,-0.4532,-1.105,-0.0159,-0.5319,0.0459,-5.6826,1.0114,-48.1483
76904446,-0.1474,-0.4408,-0.863,-0.2812,-0.4582,0.0627,-6.2573,1.0213,-48.0768
76904456,-0.1452,-0.4042,-0.7852,-0.4907,-0.2152,0.0301,-6.5615,1.133,-48.0337
76904466,-0.1614,-0.391,-0.7757,-0.5643,-0.0796,0.0034,-7.2374,0.2725,-47.9492
76904475,-0.1313,-0.4032,-0.8362,-0.4817,0.0065,0.0472,-7.3411,0.5565,-47.9309
76904485,-0.1095,-0.3801,-0.9034,-0.3723,0.0405,0.1364,-7.3411,0.5565,-47.9309
76904495,-0.1013,-0.3399,-0.9528,-0.2875,0.0135,0.3747,-7.4308,1.0268,-47.9093
76904505,-0.0638,-0.2844,-0.9631,-0.2807,0.0338,0.7478,-7.4649,1.2028,-47.8999
76904515,0.0362,-0.1839,-0.9647,-0.1905,0.1065,0.8566,-7.4955,1.3952,-47.8899
76904525,0.0596,-0.2128,-0.9425,0.0394,0.2013,0.8026,-7.489,1.5743,-47.8854
76904535,-0.0572,-0.1879,-0.9564,0.0394,0.2013,0.8026,-7.489,1.5743,-47.8854
76904544,-0.1313,-0.333,-1.0746,0.3114,0.2196,0.6072,-7.489,1.5743,-47.8854
76904554,-0.1729,-0.4979,-1.137,0.2824,0.3915,0.4631,-7.3591,1.5672,-47.9058
76904564,-0.2023,-0.4033,-1.0425,0.0633,0.6249,0.244,-7.2266,1.4361,-47.9301
76904574,-0.2063,-0.4769,-0.8817,-0.0195,0.5912,-0.1427,-6.976,1.3968,-47.9683
76904583,-0.2614,-0.4875,-0.8757,-0.0937,0.3056,-0.3489,-6.7047,1.3897,-48.0072
76904593,-0.3237,-0.448,-0.8649,-0.2229,-0.0168,-0.1908,-6.5578,1.3989,-48.0272
76904603,-0.2351,-0.3715,-0.8176,-0.2553,-0.0632,0.1844,-6.5578,1.3989,-48.0272
76904613,-0.0924,-0.3455,-0.8319,-0.2057,-0.0643,0.4084,-6.6693,1.6083,-48.0053
76904623,-0.0299,-0.3323,-0.9064,-0.0231,-0.2424,0.4877,-6.7421,1.7429,-47.9904
76904633,-0.0621,-0.3762,-0.9067,-0.0231,-0.2424,0.4877,-6.7421,1.7429,-47.9904
76904642,-0.0891,-0.4088,-0.9729,0.2266,-0.4096,0.6029,-6.7421,1.7429,-47.9904
76904652,-0.0574,-0.3346,-1.0607,0.2251,-0.2495,0.5813,-6.4992,1.1364,-48.0421
76904662,-0.1634,-0.2957,-0.9613,0.0132,0.0079,0.3902,-6.7028,1.046,-48.0162
76904672,-0.251,-0.3277,-0.8569,-0.1625,0.1195,0.273,-6.7772,1.0348,-48.006
76904681,-0.2773,-0.3404,-0.8112,-0.0941,-0.0031,0.4188,-6.7685,1.1192,-48.0053
76904691,-0.1606,-0.3354,-0.8895,-0.0716,-0.2701,0.5769,-6.7936,1.2051,-47.9997
76904701,-0.1113,-0.3312,-0.942,-0.201,-0.5676,0.6895,-6.9392,1.2739,-47.9771
76904711,-0.1846,-0.3061,-0.8438,-0.2955,-0.8587,0.7439,-7.2373,1.4045,-47.9294
76904721,-0.1838,-0.3164,-0.7817,-0.2603,-1.0072,0.7613,-7.2373,1.4045,-47.9294
76904731,-0.2165,-0.3073,-0.8342,-0.0915,-1.0458,0.6879,-8.2315,1.8063,-47.7552
76904740,-0.2732,-0.3043,-0.9424,-0.0915,-1.0458,0.6879,-8.2315,1.8063,-47.7552
76904750,-0.3354,-0.3138,-1.017,-0.0207,-0.999,0.6339,-8.2315,1.8063,-47.7552
76904760,-0.3267,-0.3067,-0.9908,-0.1264,-0.7837,0.5864,-9.3676,2.0058,-47.5374
