722756.0027987402,94263.68437738027
723188.93085109,94320.09703497952
723494.2870257999,94358.09813923284
723480.4877686966,94354.8411864664
723528.2141177983,94359.10221871361
723463.5861323207,94349.01354847233
723458.2337687528,94346.47512569443
723399.7166268884,94337.34333651546
723385.9865152615,94334.04521868647
723345.4981423568,94327.58829724322
723338.0591540415,94325.58602932632
723317.5027364984,94322.24270186476
723320.5174260498,94322.14656087814
723316.7067612392,94321.43739393471
723328.2562564117,94322.80869038925
723335.125035647,94323.693496827
723350.7835092484,94325.71771439386
723362.3773428268,94327.24899154573
723378.270610016,94329.31154440509
723390.459729551,94330.92060913725
723404.2707978631,94332.7257107571
723414.86713842,94334.10663908135
723425.6821125624,94335.4750511829
723433.8381598874,94336.50070508909
723441.5694205904,94337.49875227478
723447.2243897293,94338.27027193028
723452.3004312278,94339.02418238702
723455.9093886021,94339.65982186502
723459.0854155049,94340.31524059727
723461.3699019882,94340.8990786253
723463.402637335,94341.45299203046
723464.8673116758,94341.92468036593
723466.1416100998,94342.34522976681
723467.0132435756,94342.70432686346
723467.662972841,94343.08202806438
723467.990436686,94343.47523758007
723468.1616243144,94343.91603169905
723468.1694943031,94344.38608017744
723468.1672855215,94344.88709544641
723468.1567913101,94345.38923862336
723468.177161133,94345.87993876259
723468.1880739692,94346.35356604958
723468.1867392644,94346.83491541834
723468.1354587531,94347.31488748678
723468.0462734177,94347.78736777409
723467.9110058143,94348.22972080654
723467.7530421267,94348.63198721512
723467.5790462143,94349.00518062797
723467.4132168001,94349.363482021
723467.2711137041,94349.70461021952
723467.1632769738,94350.03265890987
723467.0902237934,94350.34187105803
723467.0541064327,94350.64240376915
723467.0581647512,94350.93184523282
723467.1010538395,94351.2172089432
723467.1736024087,94351.52102234829
723467.2980768898,94351.85601329387
723467.4480032127,94352.19755077099
723467.6251379952,94352.53376012733
723467.8209149305,94352.8472930369
723468.0385162482,94353.14117424333
723468.2705352112,94353.41608599974
723468.5067177624,94353.66419084511
723468.7468092385,94353.88660663863
723469.0023099886,94354.07885329536
723469.2874688283,94354.24365410666
723469.5995256632,94354.38827581111
723469.9267521503,94354.5288546327
723470.253356005,94354.69183558047
723470.5490843274,94354.88718780415
723470.792191053,94355.12164863471
723470.9834414967,94355.37862278525
723471.1402706908,94355.65090307819
723471.2733534819,94355.91574801982
723471.3937270285,94356.16593245126
723471.5172566853,94356.3915171529
723471.6520456446,94356.58976991498
723471.8039139531,94356.7534188071
723471.985171505,94356.89410517713
723472.1967551504,94357.01167838922
723472.4281349388,94357.11131280761
723472.6786155029,94357.18294083102
723472.9449544502,94357.24011248634
723473.2267428611,94357.28937273136
723473.5219217087,94357.34473056819
723473.82646919,94357.41475842122
723474.1371475758,94357.50318340737
723474.468746713,94357.6284432514
723474.8145172969,94357.79431009151
723475.169173185,94358.00321116953
723475.5172184582,94358.23921611895
723475.8489235245,94358.48638778586
723476.1535728796,94358.7360866727
723476.4391341232,94358.97971154677
723476.7187511016,94359.21738752401
723476.9945559266,94359.45418730429
723477.2651034659,94359.67321514782
723477.5305005981,94359.88275564852
723477.7845811967,94360.0804549512
723478.0326546978,94360.26097815506
723478.2741344427,94360.42174975344
723478.5138390398,94360.56167256819
723478.7557785758,94360.68426902306
723478.9980934174,94360.7900868573
723479.2417858834,94360.88832519278
723479.484601513,94360.98128672967
723479.7260864474,94361.07611627191
723479.9586864909,94361.18001374196
723480.1839597056,94361.28324553272
723480.4025897557,94361.40146811766
723480.6143065583,94361.51851347237
723480.8290564205,94361.63198547733
723481.043731168,94361.75397812645
723481.257139645,94361.872679337
723481.4719045932,94361.99545235865
723481.6879556113,94362.11732943337
723481.9091902223,94362.24127873551
723482.1341104631,94362.36487847319
723482.3631166652,94362.48012261103
723482.59636753,94362.59443544809
723482.8323138856,94362.7092770658
723483.06998671,94362.82611124954
723483.3092266149,94362.9445153026
723483.5506448507,94363.05650700882
723483.7949141613,94363.167580594
723484.0204182218,94363.24129854124
723484.2037210818,94363.24771282166
723484.3503923168,94363.19379869939
723484.4585471385,94363.08163856737
723484.542484816,94362.92219442916
723484.6006010706,94362.71586992667
723484.6391581938,94362.47653427502
723484.6584300396,94362.2075717774
723484.6616256612,94361.91947559542
723484.6566228064,94361.6122649197
723484.6437003212,94361.28797192087
723484.6278153077,94360.95134643254
723484.6097082971,94360.60328184889
723484.5910492938,94360.24943914473
723484.5782740032,94359.89131734801
723484.5672125263,94359.5286097041
723484.5531306308,94359.16519553111
723484.5376517591,94358.79519223135
723484.530256844,94358.4199171692
723484.5457669853,94358.03361693652
723484.5965380764,94357.61098049246
723484.6332882083,94357.18541347013
723484.6912603853,94356.797220667
723484.7484497924,94356.39767578123
723484.8082152657,94356.01856842884
723484.8689946147,94355.64261809527
723484.9242780355,94355.2699456114
723484.9652311367,94354.8966828511
723484.9953051542,94354.53112017688
723485.0156810922,94354.17853227968
723485.0357664613,94353.85464170588
723485.0570850448,94353.55521672351
723485.0658384437,94353.26554234733
723485.047657628,94352.98189079115
723484.9951194574,94352.7003622851
723484.9024470691,94352.40949462765
723484.7724013512,94352.11585960012
723484.6236622676,94351.83808612108
723484.468121064,94351.57845370751
723484.3340542567,94351.33524486618
723484.2243519138,94351.09708899554
723484.1048467279,94350.87124181166
723483.9656003988,94350.65241857925
723483.8176352145,94350.43522135132
723483.6496256498,94350.20482810425
723483.4580511082,94349.97981471434
723483.2491493173,94349.75060115452
723483.0197999713,94349.50882675103
723482.7803677721,94349.25504535757
723482.5339718073,94348.98501320752
723482.2970863625,94348.70681649097
723482.0695600025,94348.40947902724
723481.8415298391,94348.1004688127
723481.614459858,94347.78800640102
723481.398201434,94347.47134824494
723481.206579983,94347.14182899732
723481.0270357822,94346.80059537743
723480.8454973107,94346.46275926754
723480.6565362414,94346.11996007574
723480.4336830343,94345.75570279307
723480.1409495153,94345.37247989119
723479.7720682665,94344.97874303775
723479.3503839765,94344.57655801445
723478.9104683875,94344.18072026418
723478.505396391,94343.79535933501
723478.166462967,94343.46199742967
723477.9475457966,94343.19245926791
723477.8471701755,94342.96180236264
723477.8679795394,94342.7942687316
723477.9872214864,94342.68506106059
723478.1776270063,94342.6134711381
723478.4137771929,94342.54784385648
723478.6669627021,94342.46938349806
723478.9091836413,94342.36351845606
723479.1272111791,94342.22534974132
723479.3088110614,94342.05659178557
723479.4548892439,94341.85751403238
723479.5627685366,94341.62833857881
723479.638090535,94341.37828443054
723479.6764522869,94341.10780977577
723479.677062341,94340.81229234894
723479.6369702697,94340.49381139372
723479.5636003034,94340.15191207798
723479.4480214246,94339.7922944979
723479.2886002547,94339.42477133316
723479.0788828379,94339.06366755728
723478.8350950258,94338.71879214543
723478.5683678342,94338.39242040813
723478.3092966893,94338.09575602689
723478.0728454,94337.8237503129
723477.879633259,94337.56155732693
723477.7230529296,94337.30176659446
723477.6132148022,94337.05534695485
723477.5296318342,94336.81487322967
723477.478552639,94336.59090974815
723477.4551211181,94336.38303635818
723477.4639468221,94336.19430143853
723477.4882547951,94336.01029417453
723477.5175480186,94335.82735233182
723477.5283821408,94335.62518566514
723477.501834414,94335.40824821382
723477.4309578837,94335.17498461099
723477.333529646,94334.92817323098
723477.2196451252,94334.68107728046
723477.1170116971,94334.37788755483
723476.989179629,94334.05197026794
723476.9050316656,94333.70995702417
723476.8791799753,94333.51318827494
723476.9123203148,94333.34467924364
723476.9517062283,94333.24005265237
723477.0171401607,94333.1371932981
723477.0868912811,94333.06180557974
723477.1661995726,94332.99467779984
723477.266867505,94332.9299861274
723477.358360845,94332.86880189758
723477.457014353,94332.79910670254
723477.5435566488,94332.73543275638
723477.6322425994,94332.67023797578
723477.722342897,94332.5977616157
723477.8041171571,94332.53194292319
723477.8822902362,94332.46013570882
723477.952061792,94332.39732483757
723478.0286365765,94332.32229160207
723478.0951457332,94332.25186464677
723478.1711064496,94332.1705053199
723478.2311521645,94332.09592178617
723478.3004195227,94332.01925552571
723478.359203612,94331.94468546133
723478.4205196616,94331.86265342247
723478.4828196797,94331.77869469079
723478.5392769305,94331.700083264
723478.5929557312,94331.63215619745
723478.6380806578,94331.5596836292
723478.6950137393,94331.48484373454
723478.738887219,94331.41367392005
723478.7921476525,94331.33272688017
